Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1987-02-02 00:00:00+01:00,17293673234432.0,17293673234432.0,17293673234432.0,17293673234432.0,0,0.0,0.0
1987-02-03 00:00:00+01:00,16755168641024.002,16755168641024.002,16755168641024.002,16755168641024.0,0,0.0,0.0
1987-02-04 00:00:00+01:00,17333909192704.0,17333909192704.0,17333909192704.0,17333909192704.0,0,0.0,0.0
1987-02-05 00:00:00+01:00,17333909192704.0,17333909192704.0,17333909192704.0,17333909192704.0,0,0.0,0.0
1987-02-06 00:00:00+01:00,17257564471296.0,17257564471296.0,17257564471296.0,17257564471296.0,0,0.0,0.0
1987-02-09 00:00:00+01:00,17257564471296.0,17257564471296.0,17257564471296.0,17257564471296.0,0,0.0,0.0
1987-02-10 00:00:00+01:00,17257564471296.0,17257564471296.0,17257564471296.0,17257564471296.0,0,0.0,0.0
1987-02-11 00:00:00+01:00,17257564471296.0,17257564471296.0,17257564471296.0,17257564471296.0,0,0.0,0.0
1987-02-12 00:00:00+01:00,17257564471296.0,17257564471296.0,17257564471296.0,17257564471296.0,0,0.0,0.0
1987-02-13 00:00:00+01:00,17333909192704.0,17333909192704.0,17333909192704.0,17333909192704.0,0,0.0,0.0
1987-02-16 00:00:00+01:00,17390170537983.998,17390170537983.998,17390170537983.998,17390170537984.0,0,0.0,0.0
1987-02-17 00:00:00+01:00,17390170537983.998,17390170537983.998,17390170537983.998,17390170537984.0,0,0.0,0.0
1987-02-18 00:00:00+01:00,17333909192704.0,17333909192704.0,17333909192704.0,17333909192704.0,0,0.0,0.0
1987-02-19 00:00:00+01:00,17293673234432.0,17293673234432.0,17293673234432.0,17293673234432.0,0,0.0,0.0
1987-02-20 00:00:00+01:00,17333909192704.0,17333909192704.0,17333909192704.0,17333909192704.0,0,0.0,0.0
1987-02-23 00:00:00+01:00,17333909192704.0,17333909192704.0,17333909192704.0,17333909192704.0,0,0.0,0.0
1987-02-24 00:00:00+01:00,17293673234432.0,17293673234432.0,17293673234432.0,17293673234432.0,0,0.0,0.0
1987-02-25 00:00:00+01:00,17277647847423.998,17277647847423.998,17277647847423.998,17277647847424.0,0,0.0,0.0
1987-02-26 00:00:00+01:00,17257564471296.0,17257564471296.0,17257564471296.0,17257564471296.0,0,0.0,0.0
1987-02-27 00:00:00+01:00,17277647847423.998,17277647847423.998,17277647847423.998,17277647847424.0,0,0.0,0.0
1987-03-02 00:00:00+01:00,17277647847423.998,17277647847423.998,17277647847423.998,17277647847424.0,0,0.0,0.0
1987-03-03 00:00:00+01:00,17277647847423.998,17277647847423.998,17277647847423.998,17277647847424.0,0,0.0,0.0
1987-03-04 00:00:00+01:00,17277647847423.998,17277647847423.998,17277647847423.998,17277647847424.0,0,0.0,0.0
1987-03-05 00:00:00+01:00,17277647847423.998,17277647847423.998,17277647847423.998,17277647847424.0,0,0.0,0.0
1987-03-06 00:00:00+01:00,17277647847423.998,17277647847423.998,17277647847423.998,17277647847424.0,0,0.0,0.0
1987-03-09 00:00:00+01:00,17277647847423.998,17277647847423.998,17277647847423.998,17277647847424.0,0,0.0,0.0
1987-03-10 00:00:00+01:00,17277647847423.998,17277647847423.998,17277647847423.998,17277647847424.0,0,0.0,0.0
1987-03-11 00:00:00+01:00,17277647847423.998,17277647847423.998,17277647847423.998,17277647847424.0,0,0.0,0.0
1987-03-12 00:00:00+01:00,17277647847423.998,17277647847423.998,17277647847423.998,17277647847424.0,0,0.0,0.0
1987-03-13 00:00:00+01:00,17277647847423.998,17277647847423.998,17277647847423.998,17277647847424.0,0,0.0,0.0
1987-03-16 00:00:00+01:00,17333909192704.0,17333909192704.0,17333909192704.0,17333909192704.0,0,0.0,0.0
1987-03-17 00:00:00+01:00,17370090307584.0,17370090307584.0,17370090307584.0,17370090307584.0,0,0.0,0.0
