datetime,open,high,low,close,volume
1999-11-02,1.388767826733531,1.3960964444281185,1.3557890978495455,1.359453558921814,265917216.0
1999-11-03,1.355789065361023,1.3594535263454803,1.3338033142874173,1.355789065361023,122797919.0
1999-11-04,1.355789065361023,1.3594535263454803,1.3447961898242202,1.355789065361023,56860723.0
1999-11-05,1.3484609091269055,1.3557893250831206,1.3484609091269055,1.3521251678466797,34415790.0
1999-11-08,1.3521251678466797,1.3557893250831206,1.3447964474404646,1.3521251678466797,32464276.0
1999-11-09,1.3484607934951782,1.3521250519007388,1.3484607934951782,1.3484607934951782,26598267.0
1999-11-10,1.3484609091269055,1.3521251678466797,1.3411322902040237,1.3521251678466797,31727525.0
1999-11-11,1.3521251678466797,1.3521251678466797,1.3521251678466797,1.3521251678466797,0.0
1999-11-12,1.3484607934951782,1.3521250519007388,1.3484607934951782,1.3484607934951782,22758997.0
1999-11-15,1.3484607934951782,1.3521250519007388,1.3484607934951782,1.3484607934951782,13460887.0
1999-11-16,1.3484607934951782,1.3557892088229748,1.3484607934951782,1.3484607934951782,14192579.0
1999-11-17,1.3557892245250578,1.396096574869669,1.3521250675603853,1.3704465627670288,38575870.0
1999-11-18,1.3777748372940681,1.3851034543841894,1.3667818609172324,1.3741105794906616,19249309.0
1999-11-19,1.374110821215027,1.3777750796630255,1.3557892245250578,1.3704465627670288,15600974.0
1999-11-22,1.3704463118924788,1.3704463118924788,1.3521248200397762,1.3631176948547363,10160014.0
1999-11-23,1.355789065361023,1.3594535263454803,1.3521249088265073,1.355789065361023,7266983.0
1999-11-24,1.3557889561364598,1.3704462914769013,1.3484605421745035,1.3667818307876587,14687794.0
1999-11-25,1.3704465627670288,1.3814394395943497,1.359453685939708,1.3704465627670288,25094741.0
1999-11-26,1.3704462914769013,1.3741105491995325,1.3594534168257024,1.3667818307876587,14057306.0
1999-11-29,1.3704465627670288,1.3777750796630255,1.359453685939708,1.3704465627670288,18525377.0
1999-11-30,1.3777753212991193,1.3960968197190118,1.3704468031178372,1.3851039409637451,103364422.0
1999-12-01,1.3777753212991193,1.3924325606283707,1.3741110622084782,1.3851039409637451,27760741.0
1999-12-02,1.3887676000595093,1.3924319590503662,1.3704462110384241,1.3887676000595093,16623453.0
1999-12-03,1.388767702261874,1.388767702261874,1.3557889763336866,1.3631176948547363,21632281.0
1999-12-06,1.3667819408978257,1.3704464018822833,1.355789065361023,1.355789065361023,14751889.0
1999-12-07,1.3557890561875208,1.3594535171471838,1.3374677662223378,1.3447961807250977,9879346.0
1999-12-08,1.3411319793603662,1.3447961357475395,1.2641817522137406,1.2861675024032593,17326807.0
1999-12-09,1.3008248952892836,1.3264751114411335,1.2861677593953655,1.3228106498718262,17927947.0
1999-12-10,1.3264751187454333,1.3338035345077515,1.3154822413936293,1.3338035345077515,7640419.0
1999-12-13,1.3264748126326384,1.3741105696696962,1.3228103518888064,1.3631176948547363,8361652.0
1999-12-14,1.3667818511486465,1.3741105696696962,1.3484605622625585,1.3631176948547363,7044676.0
1999-12-15,1.3557889385618915,1.366781813070594,1.3081531828519488,1.3154819011688232,8502323.0
1999-12-16,1.3191463203173937,1.3594536701951851,1.3191463203173937,1.3484607934951782,14422982.0
1999-12-17,1.3557892817456398,1.3741108792088654,1.3228106498718262,1.3228106498718262,15367535.0
1999-12-20,1.3851034268720066,1.3851034268720066,1.3264747957654965,1.3374676704406738,82167655.0
1999-12-21,1.3338035374309083,1.3338035374309083,1.2788391505514283,1.2934964895248413,23217780.0
1999-12-22,1.3081531395631616,1.3154818576375176,1.2898316488271755,1.300824522972107,22201374.0
1999-12-23,1.3081532809777467,1.3191461563110352,1.2934962491777784,1.3191461563110352,7843161.0
1999-12-24,1.3191461563110352,1.3191461563110352,1.3191461563110352,1.3191461563110352,0.0
1999-12-27,1.3081531395631616,1.3191460137080933,1.2934961093476545,1.300824522972107,9063320.0
1999-12-28,1.2971602757920064,1.3264747423906618,1.2971602757920064,1.3118174076080322,8382568.0
1999-12-29,1.3118173971170384,1.3191460137080933,1.2971602654182302,1.300824522972107,13975332.0
1999-12-30,1.3008245333751876,1.3118174076080322,1.2971602757920064,1.3118174076080322,6047836.0
1999-12-31,1.3118174076080322,1.3118174076080322,1.3118174076080322,1.3118174076080322,0.0
2000-01-03,1.311817380446148,1.3191459969440686,1.2568530104199906,1.2715102434158325,14872994.0
2000-01-04,1.256853210993888,1.256853210993888,1.2128816064724897,1.2275389432907104,22473607.0
2000-01-05,1.198224779056766,1.25318927339439,1.1945606215109366,1.2018890380859375,23019087.0
2000-01-06,1.2275389403496333,1.267846083715759,1.2128816035665304,1.2312031984329224,11264802.0
2000-01-07,1.2605177087363153,1.2678462257237402,1.2348674933470192,1.2495248317718506,13113090.0
2000-01-10,1.2568532079825765,1.26418182563247,1.1982244697500588,1.2312031984329224,15476833.0
2000-01-11,1.2128816676596053,1.2128816676596053,1.1725746236468249,1.190895915031433,24539816.0
2000-01-12,1.190895978112757,1.245860362594631,1.176238842745366,1.2385319471359253,19086711.0
2000-01-13,1.238531898527003,1.2641819097840772,1.1908959313734135,1.2128816843032837,19495905.0
2000-01-14,1.21288174679964,1.2751748519551558,1.2055533312509419,1.2605177164077759,23712995.0
2000-01-17,1.2605177009286748,1.2641819593996908,1.234867485698256,1.2385319471359253,14743793.0
2000-01-18,1.2238742334473334,1.2348671069722628,1.194560073186347,1.216545820236206,17191534.0
2000-01-19,1.2165462018077302,1.2788391036650613,1.2092174818480528,1.2678462266921997,20657030.0
2000-01-20,1.286167690217373,1.3521250519007388,1.2751748135173662,1.3484607934951782,37538211.0
2000-01-21,1.3338034554229612,1.41808231210078,1.3264750400951646,1.3484607934951782,74522176.0
2000-01-24,1.3521247484395325,1.3521247484395325,1.3044889939249722,1.3118174076080322,19733393.0
2000-01-25,1.3044890989806466,1.3118175132538927,1.2715103721429029,1.2825032472610474,21295615.0
2000-01-26,1.2861675953728857,1.2971604712622564,1.2385318336800508,1.253188967704773,19488484.0
2000-01-27,1.2568532258401242,1.2605175854587927,1.223874496688694,1.253188967704773,18424512.0
2000-01-28,1.249525062136331,1.315482437566455,1.2348677210092482,1.2568535804748535,16600176.0
2000-01-31,1.2568532879384215,1.304489254951477,1.2568532879384215,1.304489254951477,12517010.0
2000-02-01,1.3008247936684385,1.304489254951477,1.275174782487036,1.304489254951477,9373336.0
2000-02-02,1.2934961093476545,1.304488983492586,1.2641816429834356,1.300824522972107,9653328.0
2000-02-03,1.282503478883948,1.3044893345742403,1.2641819832170353,1.2898319959640503,12098371.0
2000-02-04,1.2751740217208862,1.2934956068222037,1.2678454079770116,1.2751740217208862,14175374.0
