datetime,open,high,low,close,volume
2000-01-03,2.449085183191254,2.507046412345134,2.375612497329712,2.375612497329712,7088014.0
2000-01-04,2.4482685246307128,2.472759369590909,2.4107159154441393,2.4531667232513428,5190138.0
2000-01-05,2.4082674480735924,2.5454161481453097,2.3560202325291866,2.5388851165771484,11872851.0
2000-01-06,2.5878661686299536,2.608275229779144,2.526639281468275,2.563375473022461,5010512.0
2000-01-07,2.5797032271415747,2.6286846245735127,2.5429667346387257,2.604193925857544,9309749.0
2000-01-10,2.596030163792691,2.6205211597423292,2.5225577685156595,2.526639699935913,7414157.0
2000-01-11,2.5429668387461812,2.5511304053190487,2.457248797159186,2.489903211593628,4527956.0
2000-01-12,2.44500320971928,2.485821485519409,2.4286762253137533,2.485821485519409,4041975.0
2000-01-13,2.445003460923088,2.5184760093688965,2.440921825509576,2.5184760093688965,4048064.0
2000-01-14,2.489903416967005,2.518476050471754,2.440921865346709,2.4817399978637695,5812361.0
2000-01-17,2.4654124419573864,2.4980668574279234,2.4164308928230684,2.4205126762390137,6713919.0
2000-01-18,2.4327582841525204,2.453167351536849,2.3886749297054375,2.396022081375122,6058587.0
2000-01-19,2.4001030795263745,2.4001030795263745,2.3690812065202715,2.3837759494781494,3769491.0
2000-01-20,2.384592641285021,2.402552755306027,2.351121809252605,2.3747963905334473,6199395.0
2000-01-21,2.356019852984815,2.3903069484077535,2.3388760089874268,2.3388760089874268,5417335.0
2000-01-24,2.3715309622178817,2.391940028571386,2.3307131257968416,2.349489212036133,4078890.0
2000-01-25,2.349489137264867,2.351121821041153,2.28581284041696,2.3209166526794434,5728637.0
2000-01-26,2.310303358148226,2.3307125677581713,2.2531579564120463,2.2694852352142334,6599369.0
2000-01-27,2.3511215334214004,2.4041850088745895,2.337243500806246,2.369081497192383,10816404.0
2000-01-28,2.432758096904911,2.4343907806899527,2.347040050116984,2.3666326999664307,6403378.0
2000-01-31,2.3454071518858526,2.396021526541254,2.343774172067301,2.371530532836914,3260676.0
2000-02-01,2.6164391270725633,2.6164391270725633,2.361734260482461,2.604193925857544,11338919.0
2000-02-02,2.6041938309106154,2.824611296461805,2.473575886996554,2.681748151779175,46877556.0
2000-02-03,2.6939935789823055,2.8001208339934793,2.60419404979738,2.6123576164245605,16689276.0
2000-02-04,2.6123577287115625,2.6123577287115625,2.48990333518257,2.4980669021606445,10592252.0
2000-02-07,2.526639831012842,2.604194161733488,2.4654124861053672,2.4980669021606445,8057311.0
2000-02-08,2.530721241238809,2.645012057622997,2.493985044962359,2.567457437515259,9259895.0
2000-02-09,2.5837848663049603,2.6246029938503184,2.5225576749869236,2.567457437515259,6924371.0
2000-02-10,2.5633755992922524,2.5919482270514047,2.5348026752471924,2.5348026752471924,3662933.0
2000-02-11,2.538884907316776,2.579703332752999,2.457248797159186,2.489903211593628,6064676.0
2000-02-14,2.457248773218528,2.620521140085937,2.4368395606992608,2.5919485092163086,10768453.0
2000-02-15,2.620521500787734,2.6531757712557567,2.469494462872198,2.530721664428711,10627264.0
2000-02-16,2.583784914662601,2.6572576048765324,2.571539416912623,2.64093017578125,9665958.0
2000-02-17,2.6450125593267075,2.7429759655028088,2.6286851274400327,2.6531758308410645,12705526.0
2000-02-18,2.702157111970803,2.7388933054507154,2.6572573528604555,2.7062387466430664,13165629.0
2000-02-21,2.653175222065087,2.6735842850260427,2.53072114058527,2.547048568725586,6244302.0
2000-02-22,2.571539459945471,2.600112090982938,2.44908536925432,2.473576068878174,11139123.0
2000-02-23,2.477658504876554,2.522558428968239,2.4490860144547666,2.461331367492676,7655435.0
2000-02-24,2.5388848974943916,2.612357588937835,2.473576068878174,2.473576068878174,10401969.0
2000-02-25,2.547048568725586,2.5878663983615793,2.5184756435515125,2.547048568725586,7757427.0
2000-02-28,2.547048792964567,2.6001121243059466,2.4899032338713156,2.5756211280822754,6551798.0
2000-02-29,2.6041940306955524,2.624603095256774,2.5633759015731097,2.5797033309936523,9044876.0
2000-03-01,2.6858304169735665,2.7388940524731527,2.563376306546352,2.624603509902954,9836831.0
2000-03-02,2.612358043843961,2.7103214519702346,2.5919489757938208,2.6980762481689453,14767044.0
2000-03-03,2.6939937063970834,2.702157569696325,2.6123577399782945,2.620521306991577,8928424.0
2000-03-06,2.6939936945611964,2.84502072064426,2.6450122926966944,2.8082845211029053,21609214.0
