Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-12-16 00:00:00+01:00,12.618027550102672,13.555617690314095,12.381439961813468,13.117491722106934,26788401,0.0,0.0
2013-12-17 00:00:00+01:00,12.793281883866532,12.924719373742615,12.355155803400681,12.398967742919922,8077752,0.0,0.0
2013-12-18 00:00:00+01:00,12.267526297733701,12.837089684436345,12.267526297733701,12.705652236938477,2176350,0.0,0.0
2013-12-19 00:00:00+01:00,12.600503972131387,12.889667067845512,12.504116552113024,12.793279647827148,1933409,0.0,0.0
2013-12-20 00:00:00+01:00,12.530402028388348,12.784515039700763,12.530402028388348,12.705652236938477,914318,0.0,0.0
2013-12-23 00:00:00+01:00,12.705654112785702,12.872141626573608,12.64431673965211,12.793279647827148,652088,0.0,0.0
2013-12-27 00:00:00+01:00,12.705653950319451,12.92471694946289,12.679366624406766,12.92471694946289,678353,0.0,0.0
2013-12-30 00:00:00+01:00,12.968529868744621,14.011269389224866,12.968529868744621,13.844781875610352,1985222,0.0,0.0
2014-01-02 00:00:00+01:00,14.12518310546875,14.545783668226026,13.949932035327517,14.12518310546875,2387296,0.0,0.0
2014-01-03 00:00:00+01:00,14.125182683019652,14.3705321682979,14.151469172832025,14.326720237731934,1029515,0.0,0.0
2014-01-06 00:00:00+01:00,14.239093760297918,14.291668407751542,13.818493238033108,13.853543281555176,1141944,0.0,0.0
2014-01-07 00:00:00+01:00,13.83601842698408,13.888593912319674,13.108729366405472,13.494279861450195,2348442,0.0,0.0
2014-01-08 00:00:00+01:00,13.494280412972222,13.581905946893206,12.810804089629219,12.92471694946289,1693340,0.0,0.0
2014-01-09 00:00:00+01:00,12.355154991149902,13.091206055989462,12.285054889736612,12.355154991149902,2827686,0.0,0.0
2014-01-10 00:00:00+01:00,12.355153738009795,12.933479933841404,12.320103690858154,12.85461711883545,1281427,0.0,0.0
2014-01-13 00:00:00+01:00,13.02986611532542,13.038628835194672,12.63555291345775,12.968528747558594,622480,0.0,0.0
2014-01-14 00:00:00+01:00,12.749466361510006,12.933479309082031,12.714416316051478,12.933479309082031,452489,0.0,0.0
