Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2008-01-02 00:00:00+01:00,29.094429016113285,29.094429016113285,29.094429016113285,29.09442901611328,0,0.0,0.0,0.0
2008-01-03 00:00:00+01:00,29.054595947265625,29.054595947265625,29.054595947265625,29.054595947265625,0,0.0,0.0,0.0
2008-01-04 00:00:00+01:00,28.63639259338379,28.63639259338379,28.63639259338379,28.63639259338379,0,0.0,0.0,0.0
2008-01-07 00:00:00+01:00,28.72269058227539,28.72269058227539,28.72269058227539,28.72269058227539,0,0.0,0.0,0.0
2008-01-08 00:00:00+01:00,28.802352905273438,28.802352905273438,28.802352905273438,28.802352905273438,0,0.0,0.0,0.0
2008-01-09 00:00:00+01:00,28.556747436523434,28.556747436523434,28.556747436523434,28.556747436523438,0,0.0,0.0,0.0
2008-01-10 00:00:00+01:00,28.42397880554199,28.42397880554199,28.42397880554199,28.423978805541992,0,0.0,0.0,0.0
2008-01-11 00:00:00+01:00,28.344331741333008,28.344331741333008,28.344331741333008,28.344331741333008,0,0.0,0.0,0.0
2008-01-14 00:00:00+01:00,28.417356491088864,28.417356491088864,28.417356491088864,28.417356491088867,0,0.0,0.0,0.0
2008-01-15 00:00:00+01:00,27.786731719970707,27.786731719970707,27.786731719970707,27.786731719970703,0,0.0,0.0,0.0
2008-01-16 00:00:00+01:00,27.567689895629883,27.567689895629883,27.567689895629883,27.567689895629883,0,0.0,0.0,0.0
2008-01-17 00:00:00+01:00,27.288875579833984,27.288875579833984,27.288875579833984,27.288875579833984,0,0.0,0.0,0.0
2008-01-18 00:00:00+01:00,26.81758689880371,26.81758689880371,26.81758689880371,26.81758689880371,0,0.0,0.0,0.0
2008-01-21 00:00:00+01:00,24.879283905029297,24.879283905029297,24.879283905029297,24.879283905029297,0,0.0,0.0,0.0
2008-01-22 00:00:00+01:00,25.21781349182129,25.21781349182129,25.21781349182129,25.21781349182129,0,0.0,0.0,0.0
2008-01-23 00:00:00+01:00,24.049537658691406,24.049537658691406,24.049537658691406,24.049537658691406,0,0.0,0.0,0.0
2008-01-24 00:00:00+01:00,25.582906723022464,25.582906723022464,25.582906723022464,25.58290672302246,0,0.0,0.0,0.0
2008-01-25 00:00:00+01:00,25.390409469604492,25.390409469604492,25.390409469604492,25.390409469604492,0,0.0,0.0,0.0
2008-01-28 00:00:00+01:00,25.310760498046875,25.310760498046875,25.310760498046875,25.310760498046875,0,0.0,0.0,0.0
2008-01-29 00:00:00+01:00,25.60945701599121,25.60945701599121,25.60945701599121,25.60945701599121,0,0.0,0.0,0.0
2008-01-30 00:00:00+01:00,25.470067977905273,25.470067977905273,25.470067977905273,25.470067977905273,0,0.0,0.0,0.0
2008-01-31 00:00:00+01:00,25.48997688293457,25.48997688293457,25.48997688293457,25.48997688293457,0,0.0,0.0,0.0
2008-02-01 00:00:00+01:00,25.994478225708008,25.994478225708008,25.994478225708008,25.994478225708008,0,0.0,0.0,0.0
2008-02-04 00:00:00+01:00,25.994478225708008,25.994478225708008,25.994478225708008,25.994478225708008,0,0.0,0.0,0.0
2008-02-05 00:00:00+01:00,24.998773574829105,24.998773574829105,24.998773574829105,24.9987735748291,0,0.0,0.0,0.0
2008-02-06 00:00:00+01:00,25.284196853637695,25.284196853637695,25.284196853637695,25.284196853637695,0,0.0,0.0,0.0
2008-02-07 00:00:00+01:00,24.879283905029297,24.879283905029297,24.879283905029297,24.879283905029297,0,0.0,0.0,0.0
2008-02-08 00:00:00+01:00,24.89255714416504,24.89255714416504,24.89255714416504,24.89255714416504,0,0.0,0.0,0.0
2008-02-11 00:00:00+01:00,24.739889144897457,24.739889144897457,24.739889144897457,24.73988914489746,0,0.0,0.0,0.0
2008-02-12 00:00:00+01:00,25.569643020629883,25.569643020629883,25.569643020629883,25.569643020629883,0,0.0,0.0,0.0
2008-02-13 00:00:00+01:00,25.569643020629883,25.569643020629883,25.569643020629883,25.569643020629883,0,0.0,0.0,0.0
2008-02-14 00:00:00+01:00,25.52981185913086,25.52981185913086,25.52981185913086,25.52981185913086,0,0.0,0.0,0.0
2008-02-15 00:00:00+01:00,25.01204490661621,25.01204490661621,25.01204490661621,25.01204490661621,0,0.0,0.0,0.0
2008-02-18 00:00:00+01:00,25.51653480529785,25.51653480529785,25.51653480529785,25.51653480529785,0,0.0,0.0,0.0
2008-02-19 00:00:00+01:00,25.582906723022464,25.582906723022464,25.582906723022464,25.58290672302246,0,0.0,0.0,0.0
2008-02-20 00:00:00+01:00,25.27092170715332,25.27092170715332,25.27092170715332,25.27092170715332,0,0.0,0.0,0.0
2008-02-21 00:00:00+01:00,25.403686523437496,25.403686523437496,25.403686523437496,25.4036865234375,0,0.0,0.0,0.0
2008-02-22 00:00:00+01:00,25.13152313232422,25.13152313232422,25.13152313232422,25.13152313232422,0,0.0,0.0,0.0
